comment,user,content,now_time,id,assist,transmit,url
139,Hurtta中国,"2017最新款，休闲系列上市。创立20年来，Hurtta一直在不断改进。我们倾听每个狗狗和主人的确切需求，改进面料、版型、细节。这次，Hurtta创新改进缝纫技术，让衣服更与众不同。关注, ，艾特二三宠友，评论里留下狗狗的品种和尺寸。是的，小编又来招募小模特啦，快来参加吧，下周抽二位幸运的, ，送它最新款休闲系列棉服。,老年德牧琥珀~穿H家65号~去年买了极限冲锋衣和机能衣给她超级合适~年纪大了冬天衣服不嫌多[嘻嘻], , ,大圣  小鹿犬  4斤  M号  , , [亲亲][亲亲][亲亲][亲亲],[兔子]糖豆是只帅气的小柯基！背长42 胸围55 脖围50，[悲伤]前几天给糖豆买了芬兰纪念版软壳衣买大了一码，希望我可以中奖~~~, , ,  ,  ,  胸围32胖泰迪 大东北怕冷的狗子求中 ,有没有想买hurtta软壳衣的呀，收到和家里衣服对比了一下买大了。全新45码便宜转哟~ ,老年德牧琥珀~穿H家65号~去年买了极限冲锋衣和机能衣给她超级合适~年纪大了冬天衣服不嫌多[嘻嘻], , ,[羞嗒嗒]   胸围41  背长35  肩高35  劲围27   ,   ,   北方的毛孩子表示该加衣了 ,[兔子]糖豆是只帅气的小柯基！背长42 胸围55 脖围50，[悲伤]前几天给糖豆买了芬兰纪念版软壳衣买大了一码，希望我可以中奖~~~, , ,  ,大熊同學：品种巨贵，黑色，胸围70cm，背长50cm，体重20kg。大熊在家里是小暖男一枚，在外面是人见人爱的大可爱，性格好，听话，拍写真游刃有余[兔子][兔子][兔子] ,别忘了我是大忠实热爱者就行。要求不高，家里狗多买什么东西都得一人一份，我都快吃土了。趁着这次抽奖可以少买一份，小编大方，我家不挑随便挑只送吧[允悲][允悲][允悲]闪电(拉拉)胸围74/身长60，维尼(金毛)胸围84/身长60，西蒙(金毛)胸围85/身长65，Minno(五个月杜宾)胸围64/身长54[心]           ,德牧，70l,一评论发现不能发我家二哈美图，赶紧开了个会员。。[鼓掌][鼓掌]，品种哈士奇，型号65L ,哇！最近也在看这个。咪卡 胸围65[摊手]颈围38[摊手]身长47 胖狗一只",2017年11月22日 21:36,Fwj6QpA0j,16,135,https://weibo.cn/comment/Fwj6QpA0j?rl=1
1,桃宝白菜君,"萱草 卡通表情暖贴宝宝贴20片券后￥12.8,【领券下单】, ,：, , ,：,：,：,：,：,：,： ,：, ,：,： 萱草暖宝宝贴",2017年11月26日 09:30,FwQ4xsXgn,0,,https://weibo.cn/comment/FwQ4xsXgn?uid=5648502746&rl=1
96,陈诗言,"易烊千玺｜软糯糯的崽崽(⋆ॢʾ ˙̫̮ ʿ⋆ॢ) ,我每次追星冷淡的时候易烊千玺总能把我拉回到癫狂的状态[微笑], ,敲软der ( ˃᷄˶˶̫˶˂᷅ ),好软萌想捏捏[可怜],捕捉羊崽！,回复,:喜欢[花痴][花痴][花痴],艾特点点,阿妈来了，崽崽[心][心],一会撩一会奶 妈咪的心脏[跪了] ,昨天睡太早。错过了[允悲][允悲],  ,  ,啾一口[亲亲][亲亲][亲亲],还是好喜欢🙈🙈🙈,甜齁齁",2017年11月20日 23:47,Fw17csrXJ,1387,918,https://weibo.cn/comment/Fw17csrXJ?rl=1
,99是攻,[污]卧槽？？咋回事儿啊！？铲屎的你吓死宝宝了[doge],2017年11月26日 09:30,FwQ4Gml8F,0,,https://weibo.cn/comment/FwQ4Gml8F?uid=5574360652&rl=1
,永致口腔,"『宝宝什么时候开始长牙？长牙顺序不对有什么影响？』,",2017年11月26日 09:30,FwQ4Fs5oP,0,,https://weibo.cn/comment/FwQ4Fs5oP?uid=6367993681&rl=1
,大头妈地,【给新生宝宝包裹得不要太松】宝宝出生前，他的生活环境是狭窄的子宫，宝宝出生后，包裹的越紧就会让他感觉越安全，越舒服。如果新生宝宝睡觉的时候用抱被把宝宝裹得紧一些，宝宝就会睡得很踏实。如果抱被裹得松，那么宝宝的睡眠就会相对浅一些，容易惊醒。,2017年11月21日 07:49,Fw4gPxwCP,0,,https://weibo.cn/comment/Fw4gPxwCP?uid=6373053767&rl=1
2,Hosico-cat,"只要有吃的小卷耳snow绝对是个乖宝宝～还和主人穿情侣装～[哈哈][哈哈][哈哈] , ,主人是用爱在养着小curly呀",2017年11月26日 09:30,FwQ4HgB2e,0,1,https://weibo.cn/comment/FwQ4HgB2e?uid=5700105516&rl=1
,我_tomy宁点敬,"【美国孩子早期智力怎样开发?】1.产前护理,这是生育健康宝宝的关键之一.2.婴儿期喂养.3.婴儿安全.4.与婴儿进行语言交流.5.给婴儿听音乐.6.给孩子读书.7.不要用电视做婴儿的临时保姆.8.帮助婴儿平衡发育.9.注意儿童期护理.10.家长要多提问题.",2017年11月21日 07:49,Fw4gRBFr1,0,,https://weibo.cn/comment/Fw4gRBFr1?uid=3822933412&rl=1
1603,MsRunning阿素,"第一次参与澳洲的家年华，跟我一起去看看有什么玩的 , , ,（来自,）APP下载地址：, ,好喜欢这么多棒棒哒产品,这么美,素素吐了八个月好辛苦,听不到呀,能,666,卡,又不动了,现在好点了,网真是不给力,找找网,哈哈",2017年11月26日,FwPS8m1eX,484,108,https://weibo.cn/comment/FwPS8m1eX?rl=1
,山羊座小女人,猫妈妈和猫宝宝，好有爱啊！,2017年11月21日 07:49,Fw4gSrMKg,0,,https://weibo.cn/comment/Fw4gSrMKg?uid=1738627175&rl=1
1,搜券史努比,"[哈哈]日本贝印KAI，安全修眉刀5把装，18.8    小涨 新手的宝宝选蓝色的！带防护网！这个很好用！ 但是一定要小心手法，不然容易划破自己的皮肤~ （卷在评论） ,芐  ,",2017年11月26日 09:27,FwQ3dD7jU,0,,https://weibo.cn/comment/FwQ3dD7jU?uid=6103500049&rl=1
,沁妈育儿,"[心]赴美生子日记第8天[心],在国内做B超时，医生用探测头重重的压在我肚子上，宝宝在肚子里没动，医生说宝宝真烦人[鄙视]还咚咚的在我肚子上敲，做完后我刚要起来，肚子一阵剧痛，我一只手撑着没法动，一边呻吟着，医生无动于衷，继续叫下一位！下一个孕妈进来赶紧扶着我，问我没事吧，医生还是冷漠的坐着！当然这也许只是个别医生 ，但我的心真的凉了！[伤心]",2017年11月21日 07:49,Fw4gQnEJq,0,,https://weibo.cn/comment/Fw4gQnEJq?uid=5801955149&rl=1
1,MellowDeep金在奂中文首站,", [太阳], ,171126 仁川机场入境预览9p,cr be my offbeat/from heaven/heartsome/vivido luz ,塌塌不冷嘛看过去穿得很薄哎",2017年11月26日,FwPbStEg3,12,6,https://weibo.cn/comment/FwPbStEg3?rl=1
2,挖宝小丸子,"萱草. 暖宝宝贴20片【¥12.8】，要的赶紧上车哈，分分钟无[摊手] ,小丸子的宝贝屋[哆啦A梦花心]>>> ,劵：",2017年11月26日 09:27,FwQ3s6eIB,8,,https://weibo.cn/comment/FwQ3s6eIB?uid=3859174447&rl=1
,宠友会,"「2017深圳宠物嘉年华-第二届深圳遛狗节」，25～26号两天，萌宠的年度狂乱节，各种比赛和游戏节目，快带你家的宝宝来玩吧～带狗狗免费入场哟！【深圳·福田·车公庙】部分图片2 ,",2017年11月26日 09:31,FwQ4YD8IN,0,,https://weibo.cn/comment/FwQ4YD8IN?uid=5832346376&rl=1
1,SCC7000官博,", 大家早上好~又是美好的新的一天~[微风]scc7000周年预热活动，今天要亮相的工作组是我们柒美如画美攻组~[兔子]从每天的日常轮播图，到主播的人设，直播封面~[酷]从每次歌会活动的宣传海报到各种开屏图，banner~[并不简单]美攻组的宝宝可以说是撑起了整个公会的各种图片需求~[太开心][太开心][太开心]不管是浓墨重彩还是素雅清淡，各种风格，各种样式，每一张图都是一个故事~可以说是超级厉害[爱你][爱你][爱你],美攻组长期招收各种手绘，板绘及PS大手子~欢迎来戳~[心][心][心],『SCC7000』二次元娱乐游戏直播公会   招收优质娱乐,游戏主播,管理.,抄送,再一次表白大手子",2017年11月26日 09:31,FwQ514GIh,14,,https://weibo.cn/comment/FwQ514GIh?uid=6065397507&rl=1
,魔力瘦身课堂,"新手父母必修课！！！中国著名儿科专家崔玉涛详细讲解宝宝发烧该做什么措施，如何正确自判 ,",2017年11月26日 09:31,FwQ50pHPC,0,,https://weibo.cn/comment/FwQ50pHPC?uid=1984760873&rl=1
,蜜桃家鲜果捞大连黑石礁店,"又是一周星期天[奸笑][奸笑],又是一天放肆日[阴险][阴险],潇洒走起、蜜桃约你[机智][机智],我是你的蜜桃家——11月26日早安宝宝们[爱心]",2017年11月26日 09:31,FwQ52fAZC,0,,https://weibo.cn/comment/FwQ52fAZC?uid=6031906961&rl=1
,慢慢的快手记,"孩子发烧，别急着降温  &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;首先别忙着退...（分享自,） ,",2017年11月26日 09:31,FwQ52dmL6,0,,https://weibo.cn/comment/FwQ52dmL6?uid=1991186055&rl=1
,善良的Hello-book,",dfu520一波毛茸茸呆萌的高地牛宝宝，画风超级可爱治愈。憋吸猫吸猪了，来一起吸牛吧[doge][不要]",2017年11月26日 09:31,FwQ53lUPL,0,,https://weibo.cn/comment/FwQ53lUPL?uid=6145941233&rl=1
1,元气少女Feng,", 我正在使用“龙蛋宝宝”会员专属头像挂件，你也来试试吧！ , ,你好，你在微博里提到的,已升级为超级话题，进超话和其他小伙伴一起聊聊吧~~戳→ →",2017年11月26日 09:31,FwQ53ogX4,0,,https://weibo.cn/comment/FwQ53ogX4?uid=5537474841&rl=1
,狠角色2号,",向往小时代那种纯粹的友谊比如：租个别墅给我住住~开个跑车给我坐坐~找个凯子给我钓钓~最后再深情的对我说一句:你要钱你问我要啊！唉好纯粹~",2017年11月26日 09:31,FwQ510dOE,1,,https://weibo.cn/comment/FwQ510dOE?uid=3889334825&rl=1
,大卫_小乔雁,【美国妈妈母亲节的愿望-你有同样想法没？】1.一整天什么也不管，孩子吃什么、穿什么、干什么，孩儿爹决定；2.安安静静吃顿饭，女儿不在旁边尖叫着抢；3.想睡就睡，随意翻身，没有小家伙不停地吃奶。4.做个spa；5.宝宝开口叫“妈妈” 6.好好睡个午觉，出去跑个步，再来杯酒！,2017年11月26日 09:32,FwQ5rjk8h,0,,https://weibo.cn/comment/FwQ5rjk8h?uid=3218852725&rl=1
,孫燕姿syz宙,【 爱护婴儿的“小天窗”：囟门】1.不要给宝宝使用材质太硬的枕头，3个月内的BB不推荐使用枕头。2.不要让宝宝一直固定一个睡姿。3.注意家中家具，避免尖锐硬角弄伤宝宝的头部。4.如果宝宝不慎擦破了头皮，应立即用酒精棉球消毒。5.冬天外出应戴较厚的帽子，保护囟门同时又减少了热量的散失。,2017年11月26日 09:31,FwQ4K9s5K,0,,https://weibo.cn/comment/FwQ4K9s5K?uid=6154106465&rl=1
,卓二-996,莫名辣眼睛的袜子，哈哈哈～做卫生，我是勤劳的宝宝[笑而不语][笑而不语][笑而不语],2017年11月26日 09:30,FwQ4HeECL,0,,https://weibo.cn/comment/FwQ4HeECL?uid=2354738814&rl=1
,庄飞兴,【其实不用纠结宝宝入盆了没有】胎儿入盆时间通常会在你怀孕37～38周，但也可能会更早或更晚。有的宝宝早在33或34周就能入盆，不过即使宝宝早早入盆，也不意味着你就会提前分娩。 很多妈妈是在分娩过程中宫缩一阵子后宝宝才入盆的。,2017年11月26日 09:32,FwQ5piAs9,0,,https://weibo.cn/comment/FwQ5piAs9?uid=2316036483&rl=1
,tutu122g,我不就多睡了一个小时么[挖鼻]至于一早上跟我说了三遍早睡早起才是好宝宝么…[白眼],2017年11月26日 09:32,FwQ5se8Lg,0,,https://weibo.cn/comment/FwQ5se8Lg?uid=3298083067&rl=1
,没头脑的逻辑怪,",老师：“世界上第一只鸡怎么来的学们各种猜测，坐墙角的哥们幽幽的来一句：“生活所迫！”玛啊，就该你坐墙角……",2017年11月26日 09:32,FwQ5ukegP,0,,https://weibo.cn/comment/FwQ5ukegP?uid=5938593146&rl=1
,sunnyyumao,昨天妈妈来紫金城给我收拾卫生，又擦窗户又擦地，又洗窗帘，几乎所有卫生都让妈妈包了。我也尽量帮助她。突然觉得有家人在，好幸福。我还不知道满足么？宝宝要记得姥姥为我们所做的一切，要感恩，以后好好报答她。那就健健康康的平平安安的度过这40周吧。宝宝，答应妈妈。,2017年11月26日 09:32,FwQ5w3jZc,1,,https://weibo.cn/comment/FwQ5w3jZc?uid=1355067235&rl=1
1,glinglingw,"哇哦，本宝宝的飞机[酷][酷] , ,要回归了吗",2017年11月26日 09:32,FwQ5x04Lv,0,,https://weibo.cn/comment/FwQ5x04Lv?uid=1646007567&rl=1
,漂泊的蔓生花,"带宝宝出来玩还尿裤子了,（上,看我的最新短视频，下载秒拍->,）",2017年11月26日 09:32,FwQ5w6O1S,0,,https://weibo.cn/comment/FwQ5w6O1S?uid=6169677384&rl=1
,别BB我脾气大,"早🤗我喜欢享受生活[haha],",2017年11月26日 09:31,FwQ4O1IrH,0,,https://weibo.cn/comment/FwQ4O1IrH?uid=3847134839&rl=1
26,慕容烟若,"最后一句话没有唱出来的灿烈，就那样站着，回头捂住脸的样子好心疼[大哭] , ,哭也可以的 宝贝,我都要哭了[泪],如果哭出来能让你放松一下，那就哭吧我的宝宝，哭过之后，你还是最好的你,永远有人在你身后啊 ,别哭我心疼,你不要哭好不好,怎样都好，就是，你别哭啊[泪],看这里 我真的[泪]宝宝啊啊啊[泪] , ,喔漏[泪][泪][泪],咋了,怎么了？",2017年11月25日 18:48,FwKik2Et8,263,765,https://weibo.cn/comment/FwKik2Et8?rl=1
,33字二九号大力叫站起来,"清朝终于要来了，宝宝听不动了都快，加油[抱抱]很喜欢,上诸葛财经的节目《第87集 崇祯帝》，快来听一听吧! ,",2017年11月26日 09:31,FwQ4Nooas,0,,https://weibo.cn/comment/FwQ4Nooas?uid=1580958384&rl=1
308,RLX虫二,", ,爱的阶梯拍摄花絮,好多人都没看过这个花絮 热巴拍的时候撞车了 是不是车出问题我不是很清楚[跪了],拍的时候热巴还很年轻 是真的被吓到了[抱抱], ,有人听清热巴说啥了么？听了好久没听清[允悲],多希望陪在你身边的是我 我能第一时间给你安慰 我多羡慕陪在你身边的人 能拥抱你[悲伤][悲伤][悲伤]寶貝啊 该说点什么才好啊[悲伤]真的 最近超级郁闷啊,好心疼[悲伤],没事，没事，,抱抱,不哭不哭不怕不怕，下次别拍这么危险的戏了,抱抱[抱抱][抱抱][抱抱],抱抱,  ,抱抱热巴,[可怜]热巴, 宝宝不哭抱抱[抱抱][抱抱][抱抱],[伤心]",2017年11月25日 12:37,FwHRO4F9L,975,381,https://weibo.cn/comment/FwHRO4F9L?rl=1
19,肉圆兔兔,"想剪刘海啦 然后把头发也剪短一些,但是连个出去剪头发的时间也挤不出呀[小黄人委屈],黄桃晚上的睡眠越来越差了,怎么两个多月了还是两个小时醒一次 ,同事家的宝宝都能睡五六个小时了,黄桃一点都不是妈妈的天使宝宝[小黄人委屈][小黄人委屈][小黄人委屈] ,还是少女,不要哦这样好看,超可爱！,回复,:[爱你][爱你][爱你],回复,:要抱着哄睡 才能放下,回复,:我也是这样以为的[允悲]结果，扎心了 你家宝宝是怎么哄睡的,还是那么可爱,回复,:不是应该到后面越来越好带吗[笑cry][笑cry][笑cry],我闺女一两个月的时候超级天使 有时候能睡整夜 最多两次夜奶 我还一直很开心[哼] 结果到了现在四个月几乎一小时一醒[泪]每天晚上都要醒4.5.6.7.8次",2017年11月26日 09:31,FwQ4PcClE,11,,https://weibo.cn/comment/FwQ4PcClE?uid=2010446601&rl=1
1,Haniya0406,"看kmg ,/bogoshipeoso",2017年11月26日 09:25,FwQ2u8dkU,4,8,https://weibo.cn/comment/FwQ2u8dkU?rl=1
212,CharlesKeith,", Love In Thanks Giving Day——在忙忙碌碌的平淡生活中，在匆匆忙忙的时间长河里，有太多的人给予你帮助，你也曾不自知地向他人倾心馈赠。今天，CHARLES & KEITH 助你一臂之力，说出你的爱吧！转发此条微博@ 2位你想表达感谢的亲友，并附上真情留言，我们将选取五位送上精美奖品。,母爱如水，父爱如山，父母的恩情高山流水长。母爱无边，父爱如海，父母的爱是那样的深沉而宽广，感恩父母给予了我们生命，感谢父母对我们的爱。[心],我很感谢你，像春风十里，皆不如你。﻿我很感谢你，像直道相思了无益，后会无期。﻿我很感谢你，像庭院深深几许，叶落梧桐雨。﻿感谢把我宠成公主的你，感谢洗衣做饭的你，感谢包容我任性的你，感恩有你,  ，想说我爱你，像朱生豪对宋清如，醒来甚觉爱你 , ,你是我见过的最美丽的玫瑰，你高傲，你不食人间烟火，你对家务事和工作都一塌糊涂，可我还是爱你，义无反顾的！你的小迷糊是为我生来的，好让我有机会展现男人气概，你的小差错更平添了你的可爱！我就喜欢这样的你。,  ,这个感恩节我想和宝宝一起感恩宝宝的爷爷奶奶外公外婆还有孩儿他爸。想对双方父母说您们辛苦了，帮助我从一个手忙脚乱的新手妈妈变得淡定的做这做那，帮我一起照顾宝宝。感谢我的老公，生宝宝时一直照顾我，那几天他都没怎么睡觉忙前忙后的。我爱你们[心],感恩节感恩妈妈，我的妈妈很平凡，她是一位勤勤恳恳教师，几乎包揽年年镇第一的好成绩！她是一位心灵手巧的慈母，给我做春天的绣花鞋冬天的大棉裤！她还是一位孝心满满的女儿，每周都去姥姥家洗衣买菜！如今的她退休了，我唯愿她身体健康，快乐安好！[心],  ,  , 感谢姐姐经年不息的陪伴, 我们是双胞胎，从出生那刻起就没有分开过，可惜上了大学，我们不在同一所大学，一个在南方一个在北方，只比我大两分钟的姐姐总是无微不至的照顾关心我，姐姐每天都会打电话给我，关心我，虽然相隔千里，爱永远在, ,回复,:鼓掌 ,我最想感谢我的妈妈，腰一直不好还在帮我带着两个宝宝。谢谢你给我们做的每一顿饭洗的每一件衣服，这包含着你满满的爱，冬天手都开裂了，依旧给两个宝贝做好吃的，你总说不碍事没那么娇气，如果没有您我的生活肯定是一团乱麻。有妈的孩子像块宝希望您健康长寿, ,  ,一个偶然的机会认识你，发现我们竟然有那么多的共同点，一起在相同的地方上过班；认识同一个好朋友；有着相同的品位！没错，你让我看到了一个乐观生活积极面对一切的女孩！好好做你自己，爱情一定不会太远了！加油, ,这些年感谢我的小甜甜，在我感情失意的时候，安慰、鼓励我、是她告诉我人是要进步的，不能永远都停留在这一刻，要进步，让我知道自己是优秀的，不必在意被人眼光。爱你，我的好密友，需然我离开了我们一起工作的地方，不过我还是你的好朋友，我会好好珍惜。,记得我怀孕九个月时要去胎毒，我妈每天一早弄好汤水然后踩着自行车到我公司送给我喝，风雨不改，从未把她辛苦说出口，就只希望我可以生个健康宝宝出来，那一刻我永远不会忘记，我爱你妈妈，现在你老了而我长大了，就轮到我来照顾你吧，感谢你一直以来对我的照顾, ,",2017年11月23日 12:00,FwoLxilwT,44,214,https://weibo.cn/comment/FwoLxilwT?rl=1
